title,title_url,ref,summary
"AN 1:21 Ekadhamma Suttas (AN 1:21–30, 39–40) | A Single Thing",https://www.dhammatalks.org/suttas/AN/AN1_21.html,AN 1:21,"AN 1:21 Ekadhamma Suttas (AN 1:21–30, 39–40) | A Single Thing — Short statements on the importance of training one thing: the mind."
AN 9:36 Jhāna Sutta | Mental Absorption,https://www.dhammatalks.org/suttas/AN/AN9_36.html,AN 9:36,"AN 9:36 Jhāna Sutta | Mental Absorption — How awakening is attained by mastering any of the first seven of the nine concentration attainments and then reflecting on that attainment, analyzing it in terms of the five aggregates."
AN 9:37 Ānanda Sutta | With Ānanda,https://www.dhammatalks.org/suttas/AN/AN9_37.html,AN 9:37,"AN 9:37 Ānanda Sutta | With Ānanda — The levels of concentration—the first three formless attainments and the concentration that is the fruit of arahantship—in which one is not percipient of the five physical senses even though they are present, and yet one is nevertheless percipient."
AN 9:38 Brāhmaṇa Sutta | To Two Brahmans,https://www.dhammatalks.org/suttas/AN/AN9_38.html,AN 9:38,"AN 9:38 Brāhmaṇa Sutta | To Two Brahmans — The Buddha describes how a person in the first eight of the concentration attainments comes to the end of the cosmos, defined as the five strings of sensuality. Only by gaining discernment, though, does one cross over attachment to the cosmos."
AN 9:39 Deva Sutta | The Devas (About Jhāna),https://www.dhammatalks.org/suttas/AN/AN9_39.html,AN 9:39,"AN 9:39 Deva Sutta | The Devas (About Jhāna) — How—through the practice of concentration—to keep secluded from Māra, how to become invisible to Māra, and how to cross over attachment to the cosmos."
AN 9:40 Nāga Sutta | The Tusker,https://www.dhammatalks.org/suttas/AN/AN9_40.html,AN 9:40,"AN 9:40 Nāga Sutta | The Tusker — A humorous sutta in which a monk in the nine concentration attainments is compared to an elephant who, going off into seclusion from the bustle of the herd, scratches himself with a branch to allay his itch."
AN 9:41 Tapussa Sutta | To Tapussa (On Renunciation),https://www.dhammatalks.org/suttas/AN/AN9_41.html,AN 9:41,"AN 9:41 Tapussa Sutta | To Tapussa (On Renunciation) — How the Buddha, prior to his awakening, was able to overcome his reluctance to renounce sensuality and the pleasures of the lower concentration attainments."
AN 9:42 Pañcāla Sutta | Pañcāla’s Verse,https://www.dhammatalks.org/suttas/AN/AN9_42.html,AN 9:42,AN 9:42 Pañcāla Sutta | Pañcāla’s Verse — Ven. Ānanda explains a verse spoken by a deva on the topic of jhāna.
AN 9:43 Kāyasakkhī Sutta | Bodily Witness*,https://www.dhammatalks.org/suttas/AN/AN9_43.html,AN 9:43,AN 9:43 Kāyasakkhī Sutta | Bodily Witness* — Ven. Ānanda defines a “bodily witness” as one who remains “touching with his/her body” all nine concentration attainments and sees with discernment on emerging from the ninth.
AN 9:44 Paññāvimutti Sutta | Released through Discernment*,https://www.dhammatalks.org/suttas/AN/AN9_44.html,AN 9:44,AN 9:44 Paññāvimutti Sutta | Released through Discernment* — Ven. Ānanda defines a person “released through discernment” as one who gains release through developing discernment based on any of the nine concentration attainments.
AN 9:45 Ubhatobhāga Sutta | (Released) Both Ways*,https://www.dhammatalks.org/suttas/AN/AN9_45.html,AN 9:45,AN 9:45 Ubhatobhāga Sutta | (Released) Both Ways* — Ven. Ānanda defines a person “released both ways” as one who remains “touching with his/her body” and seeing with discernment any of the nine concentration attainments.
AN 9:62 Bhabba Sutta | Capable,https://www.dhammatalks.org/suttas/AN/AN9_62.html,AN 9:62,AN 9:62 Bhabba Sutta | Capable — Nine qualities that have to been abandoned for reaching arahantship.
AN 9:63 Sikkhā-dubbalya Sutta | Things That Weaken the Training,https://www.dhammatalks.org/suttas/AN/AN9_63.html,AN 9:63,"AN 9:63 Sikkhā-dubbalya Sutta | Things That Weaken the Training — To break the five precepts weakens the training. To abandon the actions that weaken the training, develop the four establishings of mindfulness."
AN 9:64 Nīvaraṇa Sutta | Hindrances,https://www.dhammatalks.org/suttas/AN/AN9_64.html,AN 9:64,"AN 9:64 Nīvaraṇa Sutta | Hindrances — To abandon the five hindrances, develop the four establishings of mindfulness."
AN 10:6 Samādhi Sutta | Concentration,https://www.dhammatalks.org/suttas/AN/AN10_6.html,AN 10:6,"AN 10:6 Samādhi Sutta | Concentration — The Buddha—asked to describe an attainment of concentration in which one is not percipient of the physical properties, the formless attainments, this world or the next world, and yet one is still percipient—replies."
AN 10:7 Sāriputta Sutta | With Sāriputta,https://www.dhammatalks.org/suttas/AN/AN10_7.html,AN 10:7,AN 10:7 Sāriputta Sutta | With Sāriputta — Ven. Sāriputta gives a slightly different response to the question asked in the preceding sutta.
AN 10:13 Saṁyojana Sutta | Fetters,https://www.dhammatalks.org/suttas/AN/AN10_13.html,AN 10:13,AN 10:13 Saṁyojana Sutta | Fetters — The ten fetters listed.
AN 10:15 Appamāda Sutta | Heedfulness,https://www.dhammatalks.org/suttas/AN/AN10_15.html,AN 10:15,AN 10:15 Appamāda Sutta | Heedfulness — Ten similes making the point that heedfulness is the root of all skillful qualities and the foremost among them.
AN 10:17 Nātha Sutta | Protectors (1),https://www.dhammatalks.org/suttas/AN/AN10_17.html,AN 10:17,AN 10:17 Nātha Sutta | Protectors (1) — Ten qualities by which you create a protector for yourself.
AN 10:18 Nātha Sutta | Protectors (2),https://www.dhammatalks.org/suttas/AN/AN10_18.html,AN 10:18,AN 10:18 Nātha Sutta | Protectors (2) — You create protection for yourself by acting in ways that inspire others to offer you instruction.
AN 10:20 Ariyāvāsa Sutta | Dwellings of the Noble Ones,https://www.dhammatalks.org/suttas/AN/AN10_20.html,AN 10:20,AN 10:20 Ariyāvāsa Sutta | Dwellings of the Noble Ones — Ten noble dwellings for the mind.
AN 10:24 Cunda Sutta | Cunda,https://www.dhammatalks.org/suttas/AN/AN10_24.html,AN 10:24,"AN 10:24 Cunda Sutta | Cunda — Even if you can talk about the Dhamma, if you are overcome by greed. aversion, delusion, anger, hostility, hypocrisy, spite, selfishness, evil envy, or evil longing, you are still a pauper in the Dhamma."
AN 10:29 Kosala Sutta | The Kosalan,https://www.dhammatalks.org/suttas/AN/AN10_29.html,AN 10:29,"AN 10:29 Kosala Sutta | The Kosalan — Like supremacy in the human and deva worlds, exalted states of mind—even experiences of all-encompassing white light and non-dual consciousness—are all subject to change and aberration. In this sutta the Buddha offers a series of contemplations for inducing disenchantment and dispassion for even the most supreme things in the cosmos."
AN 10:46 Sakka Sutta | To the Sakyans (on the Uposatha),https://www.dhammatalks.org/suttas/AN/AN10_46.html,AN 10:46,AN 10:46 Sakka Sutta | To the Sakyans (on the Uposatha) — The Buddha explains to his relatives why the bliss that comes from earning a wage is next to nothing when compared to the bliss that comes from sacrificing one’s work on the uposatha day to observe the eight precepts.
AN 10:48 Dasa Dhamma Sutta | Ten Things,https://www.dhammatalks.org/suttas/AN/AN10_48.html,AN 10:48,AN 10:48 Dasa Dhamma Sutta | Ten Things — Ten things that a person gone-forth should reflect on often.
AN 10:51 Sacitta Sutta | One’s Own Mind,https://www.dhammatalks.org/suttas/AN/AN10_51.html,AN 10:51,"AN 10:51 Sacitta Sutta | One’s Own Mind — Even if you can’t read the minds of others, you should train yourself to read your own mind—and to respond properly to any defilements you read there."
AN 10:54 Samatha Sutta | Tranquility,https://www.dhammatalks.org/suttas/AN/AN10_54.html,AN 10:54,"AN 10:54 Samatha Sutta | Tranquility — The same message as the preceding sutta, but expressed in terms of the development of tranquility and insight."
AN 10:58 Mūla Sutta | Rooted,https://www.dhammatalks.org/suttas/AN/AN10_58.html,AN 10:58,AN 10:58 Mūla Sutta | Rooted — What is the root of all phenomena? Where do they gain a footing? What is their end?
AN 10:60 Girimānanda Sutta | To Girimānanda,https://www.dhammatalks.org/suttas/AN/AN10_60.html,AN 10:60,"AN 10:60 Girimānanda Sutta | To Girimānanda — The Buddha has Ven. Ānanda instruct Ven. Girimānanda—who is ill—on ten perceptions that heal body and mind. Interestingly, mindfulness of breathing is listed as one of the perceptions."
AN 10:61 Avijjā Sutta | Ignorance,https://www.dhammatalks.org/suttas/AN/AN10_61.html,AN 10:61,"AN 10:61 Avijjā Sutta | Ignorance — Even though no past beginning point for ignorance can be discerned, it is still possible to feed it—or to starve it—in the present."
AN 10:69 Kathāvatthu Sutta | Topics of Conversation (1),https://www.dhammatalks.org/suttas/AN/AN10_69.html,AN 10:69,"AN 10:69 Kathāvatthu Sutta | Topics of Conversation (1) — Encountering a group of monks who have been engaged in worldly conversation, the Buddha teaches them the topics that they should be talking about."
AN 10:70 Kathāvatthu Sutta | Topics of Conversation (2),https://www.dhammatalks.org/suttas/AN/AN10_70.html,AN 10:70,"AN 10:70 Kathāvatthu Sutta | Topics of Conversation (2) — Another lesson in right conversation. Not only should you talk about good qualities, but you should also develop them in yourself."
AN 10:71 Ākaṅkha Sutta | Wishes,https://www.dhammatalks.org/suttas/AN/AN10_71.html,AN 10:71,"AN 10:71 Ākaṅkha Sutta | Wishes — Ten reasons, of ascending worth, for perfecting the precepts and being committed to the development of tranquility (samatha) and insight (vipassanā)."
AN 10:72 Kaṇṭhaka Sutta | Thorns,https://www.dhammatalks.org/suttas/AN/AN10_72.html,AN 10:72,AN 10:72 Kaṇṭhaka Sutta | Thorns — Ten “thorns” that create difficulties for the practice.
AN 10:73 Iṭṭhā Sutta | Wished For,https://www.dhammatalks.org/suttas/AN/AN10_73.html,AN 10:73,AN 10:73 Iṭṭhā Sutta | Wished For — How to obtain what is welcome but hard to obtain in the world.
AN 10:75 Migāsālāya Sutta | About Migāsālā,https://www.dhammatalks.org/suttas/AN/AN10_75.html,AN 10:75,AN 10:75 Migāsālāya Sutta | About Migāsālā — Why you shouldn’t try to measure the attainments of other individuals. (The implicit message here: Pay more attention to your own attainment.)
AN 10:76 Abhabba Sutta | Incapable,https://www.dhammatalks.org/suttas/AN/AN10_76.html,AN 10:76,"AN 10:76 Abhabba Sutta | Incapable — Things that have to be abandoned in order to be free of birth, aging, and death."
AN 10:80 Āghāta Sutta | Hatred,https://www.dhammatalks.org/suttas/AN/AN10_80.html,AN 10:80,AN 10:80 Āghāta Sutta | Hatred — Ten ways of subduing hatred.
AN 10:81 Vāhuna Sutta | To Vāhuna,https://www.dhammatalks.org/suttas/AN/AN10_81.html,AN 10:81,"AN 10:81 Vāhuna Sutta | To Vāhuna — Released from ten things, the Tathāgata dwells with unrestricted awareness."
AN 10:92 Vera Sutta | Animosity,https://www.dhammatalks.org/suttas/AN/AN10_92.html,AN 10:92,AN 10:92 Vera Sutta | Animosity — Ten conditions for knowing if you are a streamwinner.
AN 10:93 Diṭṭhi Sutta | Views,https://www.dhammatalks.org/suttas/AN/AN10_93.html,AN 10:93,"AN 10:93 Diṭṭhi Sutta | Views — Anāthapiṇḍika explains to a group of sectarians why right view is a special form of view: Holding to other views, one is holding to stress, but using right view enables you to see the escape even from right view."
AN 10:94 Vajjiya Sutta | About Vajjiya,https://www.dhammatalks.org/suttas/AN/AN10_94.html,AN 10:94,"AN 10:94 Vajjiya Sutta | About Vajjiya — Confronted by sectarians who accuse the Buddha of being a nihilist, one who doesn’t declare anything, Vajjiya counters that the Buddha does declare two things: what’s skillful and what’s not."
AN 10:95 Uttiya Sutta | To Uttiya,https://www.dhammatalks.org/suttas/AN/AN10_95.html,AN 10:95,"AN 10:95 Uttiya Sutta | To Uttiya — After learning why the Buddha doesn’t take a stance on the ten declared questions, Uttiya asks him what percentage of the cosmos will be led by his teaching to release. The Buddha remains silent; Ven. Ānanda takes Uttiya aside and, using the simile of the wise gatekeeper, explains why."
AN 10:96 Kokanuda Sutta | To Kokanuda (On Viewpoints),https://www.dhammatalks.org/suttas/AN/AN10_96.html,AN 10:96,"AN 10:96 Kokanuda Sutta | To Kokanuda (On Viewpoints) — A wanderer, addressing Ven. Ānanda without knowing that it’s him, asks why the Buddha doesn’t take a stance on the ten undeclared questions."
AN 10:99 Upāli Sutta | To Upāli,https://www.dhammatalks.org/suttas/AN/AN10_99.html,AN 10:99,"AN 10:99 Upāli Sutta | To Upāli — Using the simile of the rabbit or cat that thinks it can imitate an elephant, the Buddha discourages Ven. Upāli from living in the forest, and encourages him instead to stay living with the Saṅgha."
AN 10:101 Samaṇasaññā Sutta | Contemplative Perceptions,https://www.dhammatalks.org/suttas/AN/AN10_101.html,AN 10:101,"AN 10:101 Samaṇasaññā Sutta | Contemplative Perceptions — Three perceptions that contemplatives should always hold in mind, and the seven rewards of doing so."
AN 10:103 Micchatta Sutta | Wrongness,https://www.dhammatalks.org/suttas/AN/AN10_103.html,AN 10:103,AN 10:103 Micchatta Sutta | Wrongness — How wrong view gives rise to other forms of wrongness.
AN 10:104 Bīja Sutta | The Seed,https://www.dhammatalks.org/suttas/AN/AN10_104.html,AN 10:104,"AN 10:104 Bīja Sutta | The Seed — Using the similes of the bitter seed and sweet seed, the Buddha explains how wrong view gives rise to other forms of wrongness, and right view to other forms of rightness."
AN 10:108 Tikicchā Sutta | A Purgative,https://www.dhammatalks.org/suttas/AN/AN10_108.html,AN 10:108,AN 10:108 Tikicchā Sutta | A Purgative — The right factors of the arahants tenfold path purge away the corresponding wrong factors.
AN 10:118 Orima Sutta | The Near Shore,https://www.dhammatalks.org/suttas/AN/AN10_118.html,AN 10:118,"AN 10:118 Orima Sutta | The Near Shore — In many discourses, the Buddha speaks of the near shore and the far shore. In this discourse he explains the near shore as the ten factors of the wrong path, and the far shore as the ten factors of the right. For another explanation of “near shore” and “far shore,” see SN 35:197 and Sn 5."
AN 10:165 Cunda Kammāraputta Sutta | To Cunda the Silversmith,https://www.dhammatalks.org/suttas/AN/AN10_165.html,AN 10:165,"AN 10:165 Cunda Kammāraputta Sutta | To Cunda the Silversmith — The Buddha explains to Cunda the silversmith—who later offered him his last meal—that purification is a matter, not of rites, but of following the ten courses of good conduct: three bodily, four verbal, and three mental."
AN 10:166 Jāṇussoṇin Sutta | To Jāṇussoṇin (On Offerings to the Dead),https://www.dhammatalks.org/suttas/AN/AN10_166.html,AN 10:166,"AN 10:166 Jāṇussoṇin Sutta | To Jāṇussoṇin (On Offerings to the Dead) — A brahman asks: When the merit of a gift is dedicated to the deceased, do they receive that merit? The Buddha explains that they do if they are hungry ghosts, but then goes on to state that—better than following the course of action leading to rebirth as a hungry ghost, and there waiting for dedications of merit—one should follow the course of action leading to rebirth in heaven, where one can enjoy the fruits of the gifts that one gave in this lifetime."
AN 10:196 Brahmavihāra Sutta | The Sublime Attitudes,https://www.dhammatalks.org/suttas/AN/AN10_196.html,AN 10:196,AN 10:196 Brahmavihāra Sutta | The Sublime Attitudes — The rewards of practicing the sublime abidings.
AN 11:1 Kimattha Sutta | What is the Purpose?,https://www.dhammatalks.org/suttas/AN/AN11_1.html,AN 11:1,"AN 11:1 Kimattha Sutta | What is the Purpose? — Beginning with skillful virtues, and ascending all the way through dispassion, the Buddha discusses the purpose and reward of different aspects of the practice, showing how the more basic parts of the practice have the higher ones as their reward."
AN 11:2 Cetanā Sutta | An Act of Will,https://www.dhammatalks.org/suttas/AN/AN11_2.html,AN 11:2,AN 11:2 Cetanā Sutta | An Act of Will — How the more basic parts of the practice lead naturally to the higher ones.
AN 11:10 Sandha Sutta | To Sandha,https://www.dhammatalks.org/suttas/AN/AN11_10.html,AN 11:10,"AN 11:10 Sandha Sutta | To Sandha — Using the simile of the thoughts that absorb a thoroughbred horse as opposed to the thoughts that absorb an unbroken colt, the Buddha describes the jhāna of an arahant as opposed to the “jhāna” of one who has not found escape from the five hindrances."
AN 11:12 Mahānāma Sutta | To Mahānāma (1),https://www.dhammatalks.org/suttas/AN/AN11_12.html,AN 11:12,"AN 11:12 Mahānāma Sutta | To Mahānāma (1) — When the Buddha and the monks prepare to leave at the end of the Rains retreat, Mahānāma—a streamwinner—asks the Buddha what he should meditate on in their absence. The Buddha advises developing the five strengths and practicing recollection of six things: the Buddha, the Dhamma, the Saṅgha, his own virtue, his own generosity, and the virtues of the devas that are found within him."
AN 11:13 Mahānāma Sutta | To Mahānāma (2),https://www.dhammatalks.org/suttas/AN/AN11_13.html,AN 11:13,"AN 11:13 Mahānāma Sutta | To Mahānāma (2) — The same situation and question as in the preceding sutta, with the same answer expressed in slightly different terms."
AN 11:16 Mettā Sutta | Goodwill,https://www.dhammatalks.org/suttas/AN/AN11_16.html,AN 11:16,AN 11:16 Mettā Sutta | Goodwill — The eleven rewards of developing goodwill as an awareness release.
